id,status_code,status_detail,partial_completion,is_escalating,new_eta,original_eta,actual_receive_date,service_type
1512,0.0,7.0,1.0,False,2017-04-02 11:02:00.000,2017-04-14 11:02:00.000,2017-04-27 22:27:00.000,1.0
2261,1.0,,1.0,,2017-04-09 23:06:00.000,2017-03-25 23:06:00.000,2017-05-02 01:40:00.000,1.0
2465,1.0,,1.0,,2017-05-09 05:56:00.000,2017-05-09 05:56:00.000,2017-04-14 21:57:00.000,1.0
1464,2.0,,1.0,False,2017-03-29 18:23:00.000,2017-04-11 18:23:00.000,2017-05-03 21:24:00.000,1.0
1007,0.0,7.0,0.0,False,2017-04-27 00:34:00.000,2017-04-20 00:34:00.000,2017-04-15 02:35:00.000,1.0
1868,1.0,,1.0,False,2017-04-24 01:47:00.000,2017-04-01 01:47:00.000,2017-05-03 21:46:18.000,1.0
354,2.0,,1.0,,2017-05-02 12:58:00.000,2017-05-09 12:58:00.000,2017-04-20 02:45:00.000,1.0
580,0.0,7.0,0.0,False,2017-05-04 15:43:00.000,2017-04-15 15:43:00.000,2017-04-02 14:37:00.000,1.0
1383,1.0,,0.0,False,2017-04-25 05:06:00.000,2017-04-01 05:06:00.000,2017-04-20 05:24:00.000,1.0
2383,0.0,7.0,1.0,,2017-04-19 09:22:00.000,2017-04-23 09:22:00.000,2017-04-13 05:32:00.000,1.0
2618,2.0,,1.0,False,2017-04-30 02:10:00.000,2017-05-04 02:10:00.000,2017-05-02 20:08:00.000,1.0
1549,1.0,,1.0,,2017-04-04 13:53:00.000,2017-04-09 13:53:00.000,2017-05-03 19:13:00.000,1.0
915,2.0,,1.0,,2017-04-15 12:56:00.000,2017-04-26 12:56:00.000,2017-04-21 19:02:00.000,1.0
508,0.0,7.0,0.0,False,2017-04-27 06:36:00.000,2017-04-18 06:36:00.000,2017-04-02 05:03:00.000,1.0
637,0.0,8.0,1.0,False,2017-05-02 21:30:00.000,2017-05-17 21:30:00.000,2017-05-01 19:39:00.000,1.0
145,2.0,,1.0,False,2017-04-01 05:24:00.000,2017-04-05 05:24:00.000,2017-05-08 21:40:00.000,1.0
857,0.0,2.0,1.0,False,2017-04-15 21:33:00.000,2017-04-02 21:33:00.000,2017-05-02 13:16:00.000,1.0
1439,0.0,7.0,1.0,,2017-05-09 20:29:00.000,2017-05-21 20:29:00.000,2017-05-06 01:33:00.000,1.0
1201,2.0,,1.0,,2017-04-22 00:54:00.000,2017-05-04 00:54:00.000,2017-04-26 14:29:00.000,1.0
784,1.0,,1.0,,2017-04-06 16:08:00.000,2017-04-19 16:08:00.000,2017-05-03 08:35:00.000,1.0
2497,1.0,,1.0,False,2017-04-16 10:19:00.000,2017-04-16 10:19:00.000,2017-04-12 10:26:00.000,1.0
1864,1.0,,1.0,,2017-04-07 20:57:00.000,2017-04-05 20:57:00.000,2017-05-06 13:58:00.000,1.0
2606,2.0,,1.0,False,2017-04-26 08:51:00.000,2017-05-03 08:51:00.000,2017-04-20 00:24:00.000,1.0
1560,2.0,,1.0,False,2017-05-03 23:50:00.000,2017-05-08 23:50:00.000,2017-04-17 11:06:00.000,1.0
1393,1.0,,1.0,,2017-05-05 14:27:00.000,2017-05-06 14:27:00.000,2017-04-02 11:14:00.000,1.0
1340,0.0,7.0,1.0,False,2017-03-20 04:59:00.000,2017-03-25 04:59:00.000,2017-04-22 02:14:00.000,1.0
2448,1.0,,1.0,,2017-04-28 01:35:00.000,2017-04-29 01:35:00.000,2017-04-25 03:46:00.000,1.0
1043,2.0,,1.0,,2017-04-29 18:14:00.000,2017-05-06 18:14:00.000,2017-04-13 12:58:00.000,1.0
333,2.0,,1.0,False,2017-04-16 09:18:00.000,2017-04-21 09:18:00.000,2017-05-04 16:20:00.000,1.0
771,0.0,2.0,1.0,True,2017-05-01 08:28:00.000,2017-05-01 08:28:00.000,2017-03-30 14:42:00.000,1.0
357,0.0,7.0,1.0,,2017-04-14 16:04:00.000,2017-04-15 16:04:00.000,2017-04-20 02:13:00.000,1.0
624,1.0,,1.0,False,2017-05-03 19:41:00.000,2017-04-23 19:41:00.000,2017-04-05 23:54:17.000,1.0
1337,1.0,,1.0,False,2017-05-02 14:26:00.000,2017-05-03 14:26:00.000,2017-04-13 21:55:32.000,1.0
1280,2.0,,1.0,False,2017-04-03 16:48:00.000,2017-04-09 16:48:00.000,2017-04-13 09:44:00.000,1.0
547,0.0,1.0,0.0,True,2017-05-16 05:57:00.000,2017-05-05 05:57:00.000,2017-04-30 07:36:00.000,1.0
1239,2.0,,1.0,False,2017-04-26 10:52:00.000,2017-04-29 10:52:00.000,2017-04-28 09:36:00.000,1.0
1198,1.0,,1.0,False,2017-05-01 03:10:00.000,2017-05-04 03:10:00.000,2017-04-02 06:18:00.000,1.0
1270,2.0,,1.0,,2017-04-08 05:34:00.000,2017-04-14 05:34:00.000,2017-04-01 17:31:00.000,1.0
418,2.0,,1.0,,2017-05-10 06:01:00.000,2017-05-30 06:01:00.000,2017-04-22 18:51:00.000,1.0
1472,1.0,,1.0,False,2017-04-13 15:10:00.000,2017-04-13 15:10:00.000,2017-04-06 12:45:00.000,1.0
82,1.0,,1.0,,2017-05-02 00:44:00.000,2017-05-01 00:44:00.000,2017-04-05 06:42:00.000,1.0
2186,0.0,2.0,1.0,False,2017-04-16 22:39:00.000,2017-04-21 22:39:00.000,2017-05-11 16:16:00.000,1.0
2194,0.0,7.0,0.0,False,2017-05-20 16:38:00.000,2017-04-29 16:38:00.000,2017-05-06 20:10:00.000,1.0
2503,2.0,,1.0,,2017-04-29 04:20:00.000,2017-05-03 04:20:00.000,2017-04-27 01:41:00.000,1.0
81,0.0,2.0,0.0,False,2017-05-13 11:33:00.000,2017-03-15 11:33:00.000,2017-04-10 11:26:00.000,1.0
2114,2.0,,1.0,False,2017-04-21 06:14:00.000,2017-04-24 06:14:00.000,2017-04-02 03:28:00.000,1.0
1751,0.0,7.0,0.0,False,2017-05-23 15:10:00.000,2017-05-02 15:10:00.000,2017-05-05 05:13:00.000,1.0
385,1.0,,0.0,False,2017-05-18 12:35:00.000,2017-04-24 12:35:00.000,2017-04-14 00:27:00.000,1.0
2376,1.0,,1.0,,2017-04-25 05:07:00.000,2017-04-24 05:07:00.000,2017-05-06 19:22:00.000,1.0
209,2.0,,1.0,False,2017-04-26 01:59:00.000,2017-04-30 01:59:00.000,2017-04-16 02:30:00.000,1.0
2588,0.0,2.0,1.0,False,2017-04-11 23:31:00.000,2017-04-12 23:31:00.000,2017-05-05 04:40:00.000,1.0
859,0.0,3.0,1.0,False,2017-05-04 08:18:00.000,2017-05-10 08:18:00.000,2017-04-12 20:48:00.000,1.0
2484,1.0,,1.0,False,2017-05-10 11:38:00.000,2017-04-16 11:38:00.000,2017-05-01 07:00:00.000,1.0
950,0.0,2.0,0.0,False,2017-05-24 12:40:00.000,2017-04-04 12:40:00.000,2017-05-02 08:48:00.000,1.0
272,2.0,,1.0,,2017-04-16 16:20:00.000,2017-04-21 16:20:00.000,2017-04-24 14:08:00.000,1.0
2074,1.0,,1.0,,2017-04-19 10:46:00.000,2017-04-22 10:46:00.000,2017-04-18 10:50:00.000,1.0
2258,1.0,,1.0,,2017-05-02 17:53:00.000,2017-05-01 17:53:00.000,2017-04-18 13:56:00.000,1.0
1585,2.0,,1.0,False,2017-04-26 12:44:00.000,2017-04-30 12:44:00.000,2017-04-19 07:51:00.000,1.0
1726,2.0,,1.0,,2017-04-12 11:34:00.000,2017-04-29 11:34:00.000,2017-05-07 21:10:00.000,1.0
1552,2.0,,1.0,,2017-04-13 20:28:00.000,2017-04-20 20:28:00.000,2017-04-27 03:36:00.000,1.0
250,1.0,,1.0,,2017-05-07 09:55:00.000,2017-04-11 09:55:00.000,2017-04-13 08:40:00.000,1.0
2522,1.0,,1.0,False,2017-05-01 03:51:00.000,2017-04-27 03:51:00.000,2017-04-20 09:11:00.000,1.0
2462,2.0,,1.0,,2017-04-16 17:20:00.000,2017-04-21 17:20:00.000,2017-04-08 13:28:00.000,1.0
2291,2.0,,1.0,,2017-04-23 13:14:00.000,2017-04-29 13:14:00.000,2017-05-10 22:59:00.000,1.0
2020,1.0,,1.0,,2017-05-04 00:46:00.000,2017-04-27 00:46:00.000,2017-04-28 19:08:00.000,1.0
713,2.0,,1.0,False,2017-05-10 23:37:00.000,2017-05-15 23:37:00.000,2017-04-08 09:24:00.000,1.0
153,2.0,,1.0,False,2017-04-17 07:20:00.000,2017-04-22 07:20:00.000,2017-05-07 12:04:00.000,1.0
1472,1.0,,1.0,,2017-05-02 12:43:00.000,2017-05-02 12:43:00.000,2017-05-03 04:55:00.000,1.0
2278,1.0,,1.0,,2017-04-14 13:26:00.000,2017-04-10 13:26:00.000,2017-05-06 07:29:00.000,1.0
1493,2.0,,1.0,False,2017-04-24 12:03:00.000,2017-04-28 12:03:00.000,2017-05-06 01:55:00.000,1.0
1216,1.0,,1.0,False,2017-05-16 03:27:00.000,2017-03-29 03:27:00.000,2017-04-16 15:29:00.000,1.0
1588,1.0,,1.0,,2017-05-08 12:22:00.000,2017-05-11 12:22:00.000,2017-04-30 01:32:00.000,1.0
1818,2.0,,1.0,,2017-04-30 02:25:00.000,2017-05-10 02:25:00.000,2017-04-30 10:20:00.000,1.0
2532,1.0,,1.0,,2017-05-02 09:31:00.000,2017-05-05 09:31:00.000,2017-04-15 02:16:00.000,1.0
1103,1.0,,1.0,False,2017-04-30 04:00:00.000,2017-04-26 04:00:00.000,2017-05-09 01:22:00.000,1.0
2611,1.0,,1.0,False,2017-04-19 20:56:00.000,2017-04-19 20:56:00.000,2017-05-12 06:44:00.000,1.0
1256,0.0,1.0,1.0,False,2017-06-01 06:31:00.000,2017-05-07 06:31:00.000,2017-05-06 06:26:00.000,1.0
1743,2.0,,1.0,,2017-04-21 23:39:00.000,2017-04-24 23:39:00.000,2017-04-19 17:26:00.000,1.0
1546,2.0,,1.0,,2017-04-07 03:17:00.000,2017-04-15 03:17:00.000,2017-04-20 06:34:00.000,1.0
45,1.0,,1.0,,2017-05-11 17:53:00.000,2017-05-15 17:53:00.000,2017-05-06 08:16:00.000,1.0
36,0.0,3.0,1.0,,2017-04-17 16:18:00.000,2017-04-26 16:18:00.000,2017-04-17 22:28:00.000,1.0
2373,0.0,2.0,1.0,False,2017-05-18 10:54:00.000,2017-05-23 10:54:00.000,2017-05-13 21:14:00.000,1.0
1056,0.0,2.0,1.0,False,2017-05-12 12:33:00.000,2017-05-21 12:33:00.000,2017-04-09 13:53:00.000,1.0
876,2.0,,1.0,,2017-04-08 17:52:00.000,2017-04-15 17:52:00.000,2017-04-03 16:35:00.000,1.0
1431,0.0,6.0,1.0,,2017-04-16 08:11:00.000,2017-04-16 08:11:00.000,2017-05-04 00:15:00.000,1.0
1385,2.0,,1.0,,2017-04-25 06:23:00.000,2017-04-25 06:23:00.000,2017-04-09 17:01:00.000,1.0
780,1.0,,1.0,,2017-05-09 14:01:00.000,2017-05-03 14:01:00.000,2017-04-25 03:42:00.000,1.0
1657,2.0,,1.0,,2017-04-13 00:48:00.000,2017-04-17 00:48:00.000,2017-04-16 14:42:00.000,1.0
1870,1.0,,1.0,,2017-04-11 16:42:00.000,2017-04-14 16:42:00.000,2017-05-09 14:39:00.000,1.0
1714,1.0,,1.0,False,2017-05-03 07:47:00.000,2017-03-29 07:47:00.000,2017-04-06 06:29:00.000,1.0
2063,1.0,,0.0,False,2017-04-29 09:54:00.000,2017-04-22 09:54:00.000,2017-05-01 04:22:00.000,1.0
1938,2.0,,1.0,False,2017-04-15 09:29:00.000,2017-04-23 09:29:00.000,2017-04-20 10:59:00.000,1.0
1446,1.0,,1.0,,2017-04-13 08:58:00.000,2017-04-17 08:58:00.000,2017-04-04 07:11:00.000,1.0
1009,1.0,,1.0,False,2017-05-08 21:08:00.000,2017-05-08 21:08:00.000,2017-04-19 23:33:00.000,1.0
1153,0.0,7.0,0.0,False,2017-05-10 03:29:00.000,2017-03-30 03:29:00.000,2017-04-21 21:48:00.000,1.0
1056,0.0,2.0,1.0,True,2017-05-06 02:36:00.000,2017-05-15 02:36:00.000,2017-04-06 03:19:00.000,1.0
1982,1.0,,1.0,,2017-04-10 08:32:00.000,2017-04-12 08:32:00.000,2017-04-06 14:09:00.000,1.0
1529,2.0,,1.0,False,2017-05-09 18:05:00.000,2017-05-12 18:05:00.000,2017-05-02 05:20:00.000,1.0
1339,2.0,,1.0,False,2017-04-05 12:08:00.000,2017-04-08 12:08:00.000,2017-05-11 16:06:00.000,1.0
1891,2.0,,1.0,,2017-04-07 02:47:00.000,2017-04-10 02:47:00.000,2017-04-18 17:30:00.000,1.0
1837,2.0,,1.0,,2017-04-03 18:35:00.000,2017-04-05 18:35:00.000,2017-04-26 13:01:00.000,1.0
1996,1.0,,1.0,False,2017-04-19 04:40:00.000,2017-04-13 04:40:00.000,2017-04-17 03:02:00.000,1.0
1445,2.0,,1.0,,2017-05-05 11:04:00.000,2017-05-08 11:04:00.000,2017-04-03 22:46:00.000,1.0
1795,0.0,7.0,1.0,,2017-04-16 18:59:00.000,2017-04-13 18:59:00.000,2017-04-19 00:51:00.000,1.0
1267,0.0,7.0,0.0,False,2017-04-15 20:21:00.000,2017-04-18 20:21:00.000,2017-05-14 13:39:00.000,1.0
1563,1.0,,1.0,False,2017-05-08 16:08:00.000,2017-04-26 16:08:00.000,2017-04-29 18:02:00.000,1.0
2168,0.0,5.0,1.0,False,2017-04-10 01:49:00.000,2017-04-13 01:49:00.000,2017-04-21 01:43:00.000,1.0
157,1.0,,1.0,False,2017-04-21 12:25:00.000,2017-05-01 12:25:00.000,2017-04-08 03:09:00.000,1.0
12,2.0,,1.0,,2017-04-03 20:13:00.000,2017-04-13 20:13:00.000,2017-05-01 13:32:00.000,1.0
1582,1.0,,1.0,,2017-05-07 19:14:00.000,2017-05-09 19:14:00.000,2017-04-22 23:01:00.000,1.0
2056,2.0,,1.0,False,2017-05-04 03:04:00.000,2017-05-08 03:04:00.000,2017-05-01 02:34:00.000,1.0
1256,0.0,1.0,1.0,False,2017-05-10 21:33:00.000,2017-04-17 21:33:00.000,2017-04-29 09:29:00.000,1.0
397,1.0,,1.0,,2017-04-12 07:23:00.000,2017-04-06 07:23:00.000,2017-04-07 23:49:00.000,1.0
445,0.0,2.0,1.0,False,2017-05-07 08:56:00.000,2017-05-11 08:56:00.000,2017-05-07 20:40:00.000,1.0
1150,2.0,,1.0,False,2017-05-10 21:01:00.000,2017-05-17 21:01:00.000,2017-04-20 12:30:00.000,1.0
2562,0.0,7.0,0.0,,2017-06-04 14:11:00.000,2017-05-07 14:11:00.000,2017-04-12 01:41:00.000,1.0
2387,1.0,,0.0,True,2017-05-19 15:28:00.000,2017-05-07 15:28:00.000,2017-05-08 14:25:00.000,1.0
217,1.0,,1.0,,2017-04-19 11:31:00.000,2017-04-19 11:31:00.000,2017-05-07 23:33:00.000,1.0
462,1.0,,1.0,,2017-04-04 09:21:00.000,2017-04-09 09:21:00.000,2017-05-11 09:17:00.000,1.0
956,1.0,,1.0,False,2017-04-06 19:57:00.000,2017-04-07 19:57:00.000,2017-05-01 10:27:00.000,1.0
641,1.0,,0.0,,2017-04-21 04:13:00.000,2017-04-16 04:13:00.000,2017-05-01 11:38:00.000,1.0
1380,1.0,,1.0,False,2017-04-16 10:11:00.000,2017-04-19 10:11:00.000,2017-04-30 07:21:00.000,1.0
1347,2.0,,1.0,False,2017-04-24 09:27:00.000,2017-04-30 09:27:00.000,2017-04-29 17:57:00.000,1.0
2025,0.0,2.0,1.0,False,2017-04-12 01:18:00.000,2017-04-18 01:18:00.000,2017-04-30 17:49:00.000,1.0
2467,1.0,,1.0,False,2017-04-11 00:45:00.000,2017-04-06 00:45:00.000,2017-04-22 08:20:00.000,1.0
1745,0.0,7.0,1.0,False,2017-04-10 01:03:00.000,2017-03-29 01:03:00.000,2017-04-10 20:15:00.000,1.0
178,1.0,,1.0,,2017-04-28 14:07:00.000,2017-04-30 14:07:00.000,2017-04-18 00:45:00.000,1.0
119,2.0,,1.0,,2017-04-16 13:10:00.000,2017-04-26 13:10:00.000,2017-05-13 05:55:00.000,1.0
1983,2.0,,1.0,,2017-04-05 04:19:00.000,2017-04-18 04:19:00.000,2017-05-03 02:50:00.000,1.0
1921,1.0,,1.0,,2017-05-02 04:47:00.000,2017-04-08 04:47:00.000,2017-05-14 07:52:00.000,1.0
1780,2.0,,1.0,,2017-05-05 01:24:00.000,2017-05-07 01:24:00.000,2017-04-10 16:28:00.000,1.0
468,0.0,2.0,1.0,False,2017-04-26 17:49:00.000,2017-05-03 17:49:00.000,2017-04-24 09:47:00.000,1.0
1975,2.0,,1.0,,2017-05-13 12:21:00.000,2017-05-20 12:21:00.000,2017-04-06 02:09:00.000,1.0
871,0.0,7.0,1.0,,2017-05-04 04:14:00.000,2017-05-10 04:14:00.000,2017-04-29 06:03:00.000,1.0
367,2.0,,1.0,,2017-05-10 16:11:00.000,2017-05-20 16:11:00.000,2017-05-12 17:46:00.000,1.0
1613,2.0,,1.0,,2017-04-21 01:13:00.000,2017-04-21 01:13:00.000,2017-04-12 16:45:00.000,1.0
151,1.0,,1.0,False,2017-04-17 19:24:00.000,2017-04-16 19:24:00.000,2017-05-14 06:20:00.000,1.0
1707,2.0,,1.0,,2017-04-21 16:28:00.000,2017-04-22 16:28:00.000,2017-04-29 21:22:00.000,1.0
1412,1.0,,1.0,,2017-04-13 22:54:00.000,2017-04-06 22:54:00.000,2017-05-11 14:56:00.000,1.0
236,1.0,,1.0,False,2017-04-14 09:57:00.000,2017-04-10 09:57:00.000,2017-05-04 17:21:00.000,1.0
369,2.0,,1.0,,2017-05-03 11:02:00.000,2017-05-09 11:02:00.000,2017-05-05 12:29:00.000,1.0
829,2.0,,0.0,,2017-06-03 04:56:00.000,2017-05-19 04:56:00.000,2017-04-24 12:09:00.000,1.0
2439,1.0,,1.0,,2017-04-06 23:46:00.000,2017-04-09 23:46:00.000,2017-04-20 23:07:00.000,1.0
2412,1.0,,1.0,False,2017-05-03 08:22:00.000,2017-04-19 08:22:00.000,2017-05-07 12:02:00.000,1.0
1975,2.0,,1.0,False,2017-05-05 20:04:00.000,2017-05-12 20:04:00.000,2017-04-04 09:21:00.000,1.0
1566,2.0,,1.0,,2017-04-08 14:25:00.000,2017-04-16 14:25:00.000,2017-04-28 14:25:00.000,1.0
1219,0.0,7.0,0.0,False,2017-06-02 23:30:00.000,2017-04-23 23:30:00.000,2017-04-30 00:31:00.000,1.0
2592,1.0,,1.0,False,2017-04-27 03:12:00.000,2017-04-23 03:12:00.000,2017-05-10 06:28:00.000,1.0
1848,1.0,,1.0,False,2017-04-07 03:08:00.000,2017-04-10 03:08:00.000,2017-04-08 18:11:00.000,1.0
1555,2.0,,1.0,,2017-04-19 13:23:00.000,2017-04-28 13:23:00.000,2017-04-24 13:41:00.000,1.0
1755,2.0,,1.0,False,2017-04-10 01:03:00.000,2017-04-16 01:03:00.000,2017-04-14 03:22:00.000,1.0
306,2.0,,1.0,,2017-04-28 03:38:00.000,2017-05-07 03:38:00.000,2017-04-14 11:38:00.000,1.0
2154,0.0,7.0,0.0,False,2017-04-18 12:18:00.000,2017-04-09 12:18:00.000,2017-05-07 17:28:00.000,1.0
2240,0.0,2.0,1.0,False,2017-05-02 10:13:00.000,2017-05-02 10:13:00.000,2017-04-19 10:45:00.000,1.0
520,1.0,,1.0,False,2017-05-02 20:21:00.000,2017-05-05 20:21:00.000,2017-04-23 18:51:00.000,1.0
1639,1.0,,1.0,False,2017-04-11 12:03:00.000,2017-03-10 12:03:00.000,2017-05-15 13:45:00.000,1.0
520,2.0,,1.0,,2017-05-06 19:43:00.000,2017-05-09 19:43:00.000,2017-04-08 06:29:00.000,1.0
2352,2.0,,1.0,,2017-04-24 07:15:00.000,2017-04-30 07:15:00.000,2017-04-07 15:16:00.000,1.0
609,2.0,,1.0,,2017-04-17 23:05:00.000,2017-04-22 23:05:00.000,2017-04-22 10:45:00.000,1.0
1581,1.0,,1.0,False,2017-05-02 10:14:00.000,2017-05-09 10:14:00.000,2017-04-25 07:42:00.000,1.0
636,2.0,,1.0,,2017-04-29 18:09:00.000,2017-04-30 18:09:00.000,2017-05-06 11:49:00.000,1.0
1479,1.0,,1.0,,2017-04-12 13:40:00.000,2017-04-15 13:40:00.000,2017-04-20 17:14:00.000,1.0
240,1.0,,1.0,False,2017-04-17 07:37:00.000,2017-02-21 07:37:00.000,2017-04-12 05:54:00.000,1.0
1651,1.0,,1.0,False,2017-04-11 05:09:00.000,2017-04-14 05:09:00.000,2017-05-03 19:03:00.000,1.0
1913,0.0,7.0,1.0,False,2017-05-10 09:53:00.000,2017-05-13 09:53:00.000,2017-04-19 23:20:00.000,1.0
681,0.0,7.0,1.0,False,2017-05-10 23:10:00.000,2017-05-19 23:10:00.000,2017-04-18 02:16:00.000,1.0
449,2.0,,1.0,,2017-04-12 16:30:00.000,2017-04-20 16:30:00.000,2017-05-14 20:13:00.000,1.0
1462,1.0,,1.0,False,2017-04-05 02:10:00.000,2017-04-05 02:10:00.000,2017-05-08 12:39:00.000,1.0
2268,2.0,,1.0,,2017-04-04 23:32:00.000,2017-04-10 23:32:00.000,2017-04-25 04:24:00.000,1.0
1277,2.0,,1.0,,2017-05-08 21:08:00.000,2017-05-15 21:08:00.000,2017-04-18 17:23:00.000,1.0
1670,1.0,,1.0,,2017-04-18 10:32:00.000,2017-04-12 10:32:00.000,2017-04-25 19:25:00.000,1.0
1978,2.0,,1.0,,2017-04-23 13:13:00.000,2017-05-02 13:13:00.000,2017-05-15 03:55:00.000,1.0
308,2.0,,1.0,,2017-04-29 13:11:00.000,2017-05-02 13:11:00.000,2017-04-12 16:28:00.000,1.0
1488,0.0,7.0,1.0,False,2017-04-18 03:15:00.000,2017-04-12 03:15:00.000,2017-05-07 06:41:00.000,1.0
2144,2.0,,1.0,,2017-05-04 07:33:00.000,2017-05-10 07:33:00.000,2017-05-04 13:36:00.000,1.0
2188,2.0,,1.0,False,2017-04-18 23:57:00.000,2017-04-27 23:57:00.000,2017-04-24 09:37:00.000,1.0
1488,1.0,,1.0,False,2017-05-04 03:54:00.000,2017-04-28 03:54:00.000,2017-05-12 05:39:00.000,1.0
1006,1.0,,1.0,False,2017-04-14 20:47:00.000,2017-04-20 20:47:00.000,2017-04-18 10:53:00.000,1.0
1520,2.0,,1.0,False,2017-05-04 19:40:00.000,2017-05-11 19:40:00.000,2017-04-06 22:13:00.000,1.0
2068,1.0,,1.0,,2017-04-05 18:53:00.000,2017-04-01 18:53:00.000,2017-04-16 15:08:00.000,1.0
1566,0.0,5.0,1.0,False,2017-04-18 02:10:00.000,2017-04-26 02:10:00.000,2017-05-09 02:30:00.000,1.0
369,2.0,,1.0,False,2017-04-09 10:08:00.000,2017-04-15 10:08:00.000,2017-04-04 21:22:00.000,1.0
394,2.0,,1.0,,2017-04-29 02:17:00.000,2017-05-02 02:17:00.000,2017-04-29 19:34:00.000,1.0
41,2.0,,1.0,,2017-04-27 16:42:00.000,2017-05-04 16:42:00.000,2017-04-09 06:14:00.000,1.0
2142,2.0,,1.0,False,2017-04-16 18:57:00.000,2017-04-30 18:57:00.000,2017-04-24 15:17:00.000,1.0
1927,1.0,,1.0,,2017-04-20 17:26:00.000,2017-04-18 17:26:00.000,2017-05-03 04:56:00.000,1.0
1589,2.0,,1.0,False,2017-04-13 01:08:00.000,2017-04-14 01:08:00.000,2017-04-17 07:55:00.000,1.0
1315,2.0,,1.0,,2017-04-15 21:18:00.000,2017-04-23 21:18:00.000,2017-04-28 19:05:00.000,1.0
1525,2.0,,1.0,False,2017-05-04 07:45:00.000,2017-05-05 07:45:00.000,2017-04-08 09:35:00.000,1.0
632,2.0,,1.0,,2017-04-19 06:24:00.000,2017-04-28 06:24:00.000,2017-04-14 01:29:00.000,1.0
1351,2.0,,1.0,,2017-05-07 17:26:00.000,2017-05-08 17:26:00.000,2017-04-22 07:02:00.000,1.0
2423,2.0,,1.0,,2017-04-19 21:18:00.000,2017-04-20 21:18:00.000,2017-04-16 23:09:00.000,1.0
2474,1.0,,1.0,False,2017-05-15 21:25:00.000,2017-05-10 21:25:00.000,2017-05-01 04:03:00.000,1.0
2151,1.0,,1.0,False,2017-04-21 04:27:00.000,2017-04-07 04:27:00.000,2017-04-11 17:50:00.000,1.0
708,2.0,,1.0,,2017-04-06 00:12:00.000,2017-04-19 00:12:00.000,2017-05-13 10:10:00.000,1.0
2464,1.0,,1.0,,2017-04-16 20:11:00.000,2017-04-17 20:11:00.000,2017-04-22 21:36:00.000,1.0
1281,1.0,,0.0,False,2017-05-02 12:57:00.000,2017-04-19 12:57:00.000,2017-05-03 13:07:00.000,1.0
553,2.0,,1.0,False,2017-04-09 14:39:00.000,2017-05-16 14:39:00.000,2017-04-05 13:57:00.000,1.0
2377,2.0,,1.0,,2017-04-12 00:26:00.000,2017-04-20 00:26:00.000,2017-04-07 16:16:00.000,1.0
1506,2.0,,1.0,,2017-05-15 06:47:00.000,2017-05-21 06:47:00.000,2017-05-07 03:04:00.000,1.0
1878,2.0,,1.0,,2017-04-26 12:55:00.000,2017-05-01 12:55:00.000,2017-05-07 09:08:00.000,1.0
2553,0.0,7.0,1.0,False,2017-04-14 09:07:00.000,2017-04-19 09:07:00.000,2017-05-14 13:27:00.000,1.0
819,2.0,,1.0,,2017-04-27 16:35:00.000,2017-04-27 16:35:00.000,2017-05-03 19:39:00.000,1.0
1147,2.0,,1.0,,2017-04-21 01:48:00.000,2017-04-26 01:48:00.000,2017-04-11 14:47:00.000,1.0
2119,2.0,,1.0,False,2017-04-28 07:29:00.000,2017-05-04 07:29:00.000,2017-05-02 23:58:00.000,1.0
227,1.0,,1.0,False,2017-04-28 10:48:00.000,2017-04-27 10:48:00.000,2017-05-05 02:27:00.000,1.0
1188,2.0,,1.0,,2017-05-05 20:55:00.000,2017-05-07 20:55:00.000,2017-04-12 08:08:00.000,1.0
2142,2.0,,1.0,,2017-04-16 01:38:00.000,2017-04-30 01:38:00.000,2017-05-11 08:11:00.000,1.0
48,2.0,,1.0,,2017-04-06 01:54:00.000,2017-04-06 01:54:00.000,2017-04-11 04:21:00.000,1.0
968,1.0,,1.0,,2017-05-12 16:10:00.000,2017-05-06 16:10:00.000,2017-04-28 13:28:00.000,1.0
2224,1.0,,0.0,True,2017-04-24 21:43:00.000,2017-04-17 21:43:00.000,2017-05-11 22:06:00.000,1.0
2553,2.0,,1.0,,2017-04-19 20:51:00.000,2017-04-24 20:51:00.000,2017-04-18 12:06:00.000,1.0
2553,0.0,7.0,1.0,,2017-05-15 03:09:00.000,2017-05-20 03:09:00.000,2017-05-11 02:49:00.000,1.0
1029,2.0,,1.0,,2017-04-23 08:26:00.000,2017-04-30 08:26:00.000,2017-04-29 12:01:00.000,1.0
252,1.0,,0.0,False,2017-04-25 21:45:00.000,2017-04-14 21:45:00.000,2017-05-13 20:18:00.000,1.0
1116,1.0,,0.0,False,2017-05-02 18:06:00.000,2017-04-25 18:06:00.000,2017-05-06 14:34:00.000,1.0
1508,1.0,,0.0,False,2017-05-08 02:45:00.000,2017-05-04 02:45:00.000,2017-04-16 09:45:00.000,1.0
1450,2.0,,1.0,False,2017-05-03 06:38:00.000,2017-05-04 06:38:00.000,2017-04-29 04:53:00.000,1.0
651,2.0,,1.0,,2017-05-03 03:50:00.000,2017-05-05 03:50:00.000,2017-04-05 07:04:00.000,1.0
2325,1.0,,1.0,,2017-04-17 09:36:00.000,2017-04-29 09:36:00.000,2017-05-14 00:50:00.000,1.0
2623,2.0,,1.0,,2017-04-08 21:37:00.000,2017-04-20 21:37:00.000,2017-05-10 22:52:00.000,1.0
363,2.0,,1.0,False,2017-04-15 03:46:00.000,2017-04-21 03:46:00.000,2017-04-23 20:48:00.000,1.0
